MO,DY,HR,ALLSKY_SFC_SW_DWN,SZA
10,3,11,773.35,37.94
10,3,12,744.89,40.77
10,3,13,581.24,47.81
10,3,14,476.01,57.5
10,3,15,293.85,68.68
10,3,16,102.85,80.25
10,3,17,0,-999
10,3,18,0,-999
10,3,19,0,-999
10,3,20,0,-999
10,3,21,0,-999
10,3,22,0,-999
10,3,23,0,-999
10,4,0,0,-999
10,4,1,0,-999
10,4,2,0,-999
10,4,3,0,-999
10,4,4,0,-999
10,4,5,7.34,89.21
10,4,6,117.16,79.47
10,4,7,295.98,67.59
10,4,8,498.4,56.57
10,4,9,646.87,47.16
10,4,10,751.27,40.57
10,4,11,771.68,38.33
10,4,12,673.56,41.16
10,4,13,608.55,48.17
10,4,14,477.23,57.83
10,4,15,292.71,68.98
10,4,16,102.08,80.6
10,4,17,0,-999
10,4,18,0,-999
10,4,19,0,-999
10,4,20,0,-999
10,4,21,0,-999
10,4,22,0,-999
10,4,23,0,-999
10,5,0,0,-999
10,5,1,0,-999
10,5,2,0,-999
10,5,3,0,-999
10,5,4,0,-999
10,5,5,7.87,89.27
10,5,6,120.45,79.63
10,5,7,340.27,67.77
10,5,8,547.7,56.8
10,5,9,703.95,47.44
10,5,10,798.2,40.91
10,5,11,804.45,38.71
10,5,12,769.02,41.55
10,5,13,666.12,48.52
10,5,14,510.61,58.15
10,5,15,314.09,69.28
10,5,16,105.87,80.95
10,5,17,0,-999
10,5,18,0,-999
10,5,19,0,-999
10,5,20,0,-999
10,5,21,0,-999
10,5,22,0,-999
10,5,23,0,-999
10,6,0,0,-999
10,6,1,0,-999
10,6,2,0,-999
10,6,3,0,-999
10,6,4,0,-999
10,6,5,7.93,89.31
10,6,6,126.92,79.8
10,6,7,334.22,67.96
10,6,8,537.68,57.02
10,6,9,694.29,47.72
10,6,10,788.17,41.25
10,6,11,808.37,39.09
10,6,12,770.93,41.93
10,6,13,668.57,48.88
10,6,14,509.94,58.48
10,6,15,311.18,69.58
10,6,16,100.35,81.28
10,6,17,0,-999
10,6,18,0,-999
10,6,19,0,-999
10,6,20,0,-999
10,6,21,0,-999
10,6,22,0,-999
10,6,23,0,-999
10,7,0,0,-999
10,7,1,0,-999
10,7,2,0,-999
10,7,3,0,-999
10,7,4,0,-999
10,7,5,7.77,89.37
10,7,6,117.72,79.96
10,7,7,310.5,68.15
10,7,8,513.37,57.25
10,7,9,673.17,48
10,7,10,773.11,41.59
10,7,11,799.4,39.48
10,7,12,761.97,42.31
10,7,13,656.05,49.23
10,7,14,498.82,58.8
10,7,15,298.15,69.88
10,7,16,92.02,81.61
10,7,17,0,-999
10,7,18,0,-999
10,7,19,0,-999
10,7,20,0,-999
10,7,21,0,-999
10,7,22,0,-999
10,7,23,0,-999
10,8,0,0,-999
10,8,1,0,-999
10,8,2,0,-999
10,8,3,0,-999
10,8,4,0,-999
10,8,5,7.61,89.41
10,8,6,108.29,80.12
10,8,7,301.21,68.34
10,8,8,503.44,57.48
10,8,9,660.73,48.28
10,8,10,749.03,41.93
10,8,11,786.95,39.86
10,8,12,755.79,42.69
10,8,13,659.52,49.59
10,8,14,499.72,59.12
10,8,15,300.69,70.16
10,8,16,89.03,81.93
10,8,17,0,-999
10,8,18,0,-999
10,8,19,0,-999
10,8,20,0,-999
10,8,21,0,-999
10,8,22,0,-999
10,8,23,0,-999
10,9,0,0,-999
10,9,1,0,-999
10,9,2,0,-999
10,9,3,0,-999
10,9,4,0,-999
10,9,5,0,-999
10,9,6,110.41,79.74
10,9,7,284.84,68.53
10,9,8,487.84,57.71
10,9,9,633.56,48.56
10,9,10,740.8,42.27
10,9,11,769.44,40.23
10,9,12,707.77,43.07
10,9,13,621.88,49.94
10,9,14,459.3,59.43
10,9,15,260.98,70.45
10,9,16,70.25,82.23
10,9,17,0,-999
10,9,18,0,-999
10,9,19,0,-999
10,9,20,0,-999
10,9,21,0,-999
10,9,22,0,-999
10,9,23,0,-999
10,10,0,0,-999
10,10,1,0,-999
10,10,2,0,-999
10,10,3,0,-999
10,10,4,0,-999
10,10,5,0,-999
10,10,6,108.02,79.96
10,10,7,286.46,68.72
10,10,8,475.46,57.94
10,10,9,637.34,48.85
10,10,10,731.2,42.62
10,10,11,749.86,40.62
10,10,12,714.17,43.45
10,10,13,601.21,50.29
10,10,14,448.48,59.75
10,10,15,263.16,70.75
10,10,16,70.89,82.54
10,10,17,0,-999
10,10,18,0,-999
10,10,19,0,-999
10,10,20,0,-999
10,10,21,0,-999
10,10,22,0,-999
10,10,23,0,-999
10,11,0,0,-999
10,11,1,0,-999
10,11,2,0,-999
10,11,3,0,-999
10,11,4,0,-999
10,11,5,0,-999
10,11,6,105.91,80.17
10,11,7,282.11,68.91
10,11,8,478.67,58.17
10,11,9,662.91,49.13
10,11,10,741.8,42.95
10,11,11,762.95,40.99
10,11,12,672.03,43.82
10,11,13,594.46,50.63
10,11,14,432.6,60.06
10,11,15,254.03,71.03
10,11,16,68.05,82.84
10,11,17,0,-999
10,11,18,0,-999
10,11,19,0,-999
10,11,20,0,-999
10,11,21,0,-999
10,11,22,0,-999
10,11,23,0,-999
10,12,0,0,-999
10,12,1,0,-999
10,12,2,0,-999
10,12,3,0,-999
10,12,4,0,-999
10,12,5,0,-999
10,12,6,99.06,80.38
10,12,7,286.46,69.11
10,12,8,486.12,58.41
10,12,9,634.23,49.42
10,12,10,737.77,43.3
10,12,11,784.59,41.37
10,12,12,717.74,44.19
10,12,13,611.6,50.98
10,12,14,441.31,60.38
10,12,15,249.74,71.32
10,12,16,60.62,83.12
10,12,17,0,-999
10,12,18,0,-999
10,12,19,0,-999
10,12,20,0,-999
10,12,21,0,-999
10,12,22,0,-999
10,12,23,0,-999
10,13,0,0,-999
10,13,1,0,-999
10,13,2,0,-999
10,13,3,0,-999
10,13,4,0,-999
10,13,5,0,-999
10,13,6,86.12,80.59
10,13,7,256.2,69.3
10,13,8,448.23,58.64
10,13,9,553.56,49.7
10,13,10,670.94,43.63
10,13,11,711.64,41.74
10,13,12,703.27,44.56
10,13,13,594.88,51.32
10,13,14,440.44,60.68
10,13,15,255.08,71.6
10,13,16,71.67,83.4
10,13,17,0,-999
10,13,18,0,-999
10,13,19,0,-999
10,13,20,0,-999
10,13,21,0,-999
10,13,22,0,-999
10,13,23,0,-999
10,14,0,0,-999
10,14,1,0,-999
10,14,2,0,-999
10,14,3,0,-999
10,14,4,0,-999
10,14,5,0,-999
10,14,6,116.46,80.8
10,14,7,317.44,69.5
10,14,8,518.73,58.88
10,14,9,668.4,49.99
10,14,10,754.38,43.98
10,14,11,767.51,42.11
10,14,12,722.73,44.93
10,14,13,620.98,51.66
10,14,14,468.91,60.99
10,14,15,271.88,71.88
10,14,16,70.02,83.66
10,14,17,0,-999
10,14,18,0,-999
10,14,19,0,-999
10,14,20,0,-999
10,14,21,0,-999
10,14,22,0,-999
10,14,23,0,-999
10,15,0,0,-999
10,15,1,0,-999
10,15,2,0,-999
10,15,3,0,-999
10,15,4,0,-999
10,15,5,0,-999
10,15,6,111.08,81.02
10,15,7,295.97,69.7
10,15,8,502.22,59.12
10,15,9,652.31,50.27
10,15,10,747.12,44.31
10,15,11,769.8,42.48
10,15,12,717.45,45.3
10,15,13,610.91,51.99
10,15,14,444.02,61.3
10,15,15,249.93,72.16
10,15,16,59.98,83.92
10,15,17,0,-999
10,15,18,0,-999
10,15,19,0,-999
10,15,20,0,-999
10,15,21,0,-999
10,15,22,0,-999
10,15,23,0,-999
10,16,0,0,-999
10,16,1,0,-999
10,16,2,0,-999
10,16,3,0,-999
10,16,4,0,-999
10,16,5,0,-999
10,16,6,104.66,81.22
10,16,7,278.12,69.91
10,16,8,483.38,59.35
10,16,9,636.7,50.56
10,16,10,721.56,44.65
10,16,11,738.6,42.85
10,16,12,707.3,45.66
10,16,13,618.38,52.33
10,16,14,455.45,61.59
10,16,15,257.91,72.43
10,16,16,59.15,84.18
10,16,17,0,-999
10,16,18,0,-999
10,16,19,0,-999
10,16,20,0,-999
10,16,21,0,-999
10,16,22,0,-999
10,16,23,0,-999
10,17,0,0,-999
10,17,1,0,-999
10,17,2,0,-999
10,17,3,0,-999
10,17,4,0,-999
10,17,5,0,-999
10,17,6,106.49,81.43
10,17,7,302.5,70.1
10,17,8,499.88,59.59
10,17,9,652.58,50.85
10,17,10,747.78,44.98
10,17,11,774.3,43.21
10,17,12,732.4,46.02
10,17,13,632.01,52.66
10,17,14,470.52,61.89
10,17,15,270.62,72.7
10,17,16,63.09,84.42
10,17,17,0,-999
10,17,18,0,-999
10,17,19,0,-999
10,17,20,0,-999
10,17,21,0,-999
10,17,22,0,-999
10,17,23,0,-999
10,18,0,0,-999
10,18,1,0,-999
10,18,2,0,-999
10,18,3,0,-999
10,18,4,0,-999
10,18,5,0,-999
10,18,6,100.8,81.63
10,18,7,300.84,70.3
10,18,8,498.17,59.83
10,18,9,654.24,51.14
10,18,10,735.24,45.32
10,18,11,770.62,43.58
10,18,12,719.88,46.38
10,18,13,620.41,52.98
10,18,14,459.68,62.19
10,18,15,250.99,72.97
10,18,16,52.99,84.66
10,18,17,0,-999
10,18,18,0,-999
10,18,19,0,-999
10,18,20,0,-999
10,18,21,0,-999
10,18,22,0,-999
10,18,23,0,-999
10,19,0,0,-999
10,19,1,0,-999
10,19,2,0,-999
10,19,3,0,-999
10,19,4,0,-999
10,19,5,0,-999
10,19,6,94.78,81.84
10,19,7,282.2,70.51
10,19,8,489.16,60.07
10,19,9,641.48,51.42
10,19,10,733.43,45.66
10,19,11,751.74,43.94
10,19,12,730.16,46.73
10,19,13,620.1,53.31
10,19,14,455.11,62.48
10,19,15,251.91,73.23
10,19,16,54.9,84.88
10,19,17,0,-999
10,19,18,0,-999
10,19,19,0,-999
10,19,20,0,-999
10,19,21,0,-999
10,19,22,0,-999
10,19,23,0,-999
10,20,0,0,-999
10,20,1,0,-999
10,20,2,0,-999
10,20,3,0,-999
10,20,4,0,-999
10,20,5,0,-999
10,20,6,84.6,82.05
10,20,7,265.42,70.71
10,20,8,465.16,60.31
10,20,9,621.52,51.71
10,20,10,710.26,45.98
10,20,11,742.12,44.3
10,20,12,697.95,47.08
10,20,13,593.59,53.63
10,20,14,431.96,62.77
10,20,15,233.84,73.5
10,20,16,46.95,85.11
10,20,17,0,-999
10,20,18,0,-999
10,20,19,0,-999
10,20,20,0,-999
10,20,21,0,-999
10,20,22,0,-999
10,20,23,0,-999
10,21,0,0,-999
10,21,1,0,-999
10,21,2,0,-999
10,21,3,0,-999
10,21,4,0,-999
10,21,5,0,-999
10,21,6,63.79,82.25
10,21,7,242.09,70.92
10,21,8,430.01,60.55
10,21,9,566.83,52
10,21,10,670.23,46.32
10,21,11,618.69,44.65
10,21,12,504.31,47.42
10,21,13,550.38,53.95
10,21,14,331.42,63.05
10,21,15,173.3,73.76
10,21,16,39.16,85.32
10,21,17,0,-999
10,21,18,0,-999
10,21,19,0,-999
10,21,20,0,-999
10,21,21,0,-999
10,21,22,0,-999
10,21,23,0,-999
10,22,0,0,-999
10,22,1,0,-999
10,22,2,0,-999
10,22,3,0,-999
10,22,4,0,-999
10,22,5,0,-999
10,22,6,80.51,82.45
10,22,7,264,71.12
10,22,8,457.94,60.8
10,22,9,610.48,52.29
10,22,10,699.7,46.65
10,22,11,728.24,45
10,22,12,688.78,47.77
10,22,13,581.34,54.27
10,22,14,418.18,63.34
10,22,15,216.75,74.01
10,22,16,40.98,85.52
10,22,17,0,-999
10,22,18,0,-999
10,22,19,0,-999
10,22,20,0,-999
10,22,21,0,-999
10,22,22,0,-999
10,22,23,0,-999
10,23,0,0,-999
10,23,1,0,-999
10,23,2,0,-999
10,23,3,0,-999
10,23,4,0,-999
10,23,5,0,-999
10,23,6,72.88,82.65
10,23,7,250.71,71.33
10,23,8,451.55,61.04
10,23,9,601.32,52.57
10,23,10,688.81,46.98
10,23,11,729.97,45.35
10,23,12,687.45,48.11
10,23,13,579.91,54.58
10,23,14,416.89,63.62
10,23,15,218.71,74.26
10,23,16,40.51,85.72
10,23,17,0,-999
10,23,18,0,-999
10,23,19,0,-999
10,23,20,0,-999
10,23,21,0,-999
10,23,22,0,-999
10,23,23,0,-999
10,24,0,0,-999
10,24,1,0,-999
10,24,2,0,-999
10,24,3,0,-999
10,24,4,0,-999
10,24,5,0,-999
10,24,6,61.59,82.85
10,24,7,194.98,71.54
10,24,8,350.78,61.28
10,24,9,458.01,52.86
10,24,10,519.48,47.3
10,24,11,554.67,45.7
10,24,12,531.83,48.45
10,24,13,442.34,54.88
10,24,14,311.94,63.89
10,24,15,163.63,74.51
10,24,16,30.65,85.91
10,24,17,0,-999
10,24,18,0,-999
10,24,19,0,-999
10,24,20,0,-999
10,24,21,0,-999
10,24,22,0,-999
10,24,23,0,-999
10,25,0,0,-999
10,25,1,0,-999
10,25,2,0,-999
10,25,3,0,-999
10,25,4,0,-999
10,25,5,0,-999
10,25,6,42.75,83.05
10,25,7,123.84,71.74
10,25,8,228.41,61.52
10,25,9,286.86,53.14
10,25,10,445.96,47.62
10,25,11,501.16,46.04
10,25,12,522.09,48.78
10,25,13,481.03,55.19
10,25,14,343.04,64.16
10,25,15,174.37,74.75
10,25,16,31.84,86.09
10,25,17,0,-999
10,25,18,0,-999
10,25,19,0,-999
10,25,20,0,-999
10,25,21,0,-999
10,25,22,0,-999
10,25,23,0,-999
10,26,0,0,-999
10,26,1,0,-999
10,26,2,0,-999
10,26,3,0,-999
10,26,4,0,-999
10,26,5,0,-999
10,26,6,68.09,83.24
10,26,7,248.48,71.95
10,26,8,447.13,61.77
10,26,9,596.21,53.43
10,26,10,693.13,47.95
10,26,11,720.84,46.38
10,26,12,680.36,49.11
10,26,13,574.99,55.49
10,26,14,411.31,64.43
10,26,15,210.73,74.99
10,26,16,34.03,86.27
10,26,17,0,-999
10,26,18,0,-999
10,26,19,0,-999
10,26,20,0,-999
10,26,21,0,-999
10,26,22,0,-999
10,26,23,0,-999
10,27,0,0,-999
10,27,1,0,-999
10,27,2,0,-999
10,27,3,0,-999
10,27,4,0,-999
10,27,5,0,-999
10,27,6,65.58,83.44
10,27,7,245.94,72.16
10,27,8,434.24,62.01
10,27,9,596.06,53.71
10,27,10,680.05,48.27
10,27,11,701.12,46.72
10,27,12,655.23,49.44
10,27,13,551.48,55.79
10,27,14,388.47,64.7
10,27,15,196.5,75.23
10,27,16,32.04,86.44
10,27,17,0,-999
10,27,18,0,-999
10,27,19,0,-999
10,27,20,0,-999
10,27,21,0,-999
10,27,22,0,-999
10,27,23,0,-999
10,28,0,0,-999
10,28,1,0,-999
10,28,2,0,-999
10,28,3,0,-999
10,28,4,0,-999
10,28,5,0,-999
10,28,6,50.89,83.62
10,28,7,201.09,72.38
10,28,8,363.48,62.26
10,28,9,499.69,53.99
10,28,10,577.42,48.59
10,28,11,575.73,47.05
10,28,12,574.3,49.76
10,28,13,467.2,56.08
10,28,14,295.59,64.95
10,28,15,144.26,75.45
10,28,16,26.33,86.6
10,28,17,0,-999
10,28,18,0,-999
10,28,19,0,-999
10,28,20,0,-999
10,28,21,0,-999
10,28,22,0,-999
10,28,23,0,-999
10,29,0,0,-999
10,29,1,0,-999
10,29,2,0,-999
10,29,3,0,-999
10,29,4,0,-999
10,29,5,0,-999
10,29,6,49.27,83.82
10,29,7,197.8,72.59
10,29,8,374.59,62.5
10,29,9,520.31,54.27
10,29,10,599.22,48.91
10,29,11,646.98,47.38
10,29,12,584.11,50.07
10,29,13,493.62,56.37
10,29,14,343.6,65.2
10,29,15,168.54,75.68
10,29,16,26.76,86.75
10,29,17,0,-999
10,29,18,0,-999
10,29,19,0,-999
10,29,20,0,-999
10,29,21,0,-999
10,29,22,0,-999
10,29,23,0,-999
10,30,0,0,-999
10,30,1,0,-999
10,30,2,0,-999
10,30,3,0,-999
10,30,4,0,-999
10,30,5,0,-999
10,30,6,50.2,84.01
10,30,7,187.8,72.79
10,30,8,343.48,62.74
10,30,9,457.94,54.55
10,30,10,496.48,49.22
10,30,11,562.44,47.71
10,30,12,547.33,50.38
10,30,13,469.2,56.65
10,30,14,307.84,65.45
10,30,15,144.69,75.9
10,30,16,24.63,86.9
10,30,17,0,-999
10,30,18,0,-999
10,30,19,0,-999
10,30,20,0,-999
10,30,21,0,-999
10,30,22,0,-999
10,30,23,0,-999
10,31,0,0,-999
10,31,1,0,-999
10,31,2,0,-999
10,31,3,0,-999
10,31,4,0,-999
10,31,5,0,-999
10,31,6,43.67,84.2
10,31,7,146.21,73
10,31,8,272.01,62.98
10,31,9,410.98,54.84
10,31,10,444.39,49.52
10,31,11,488.34,48.03
10,31,12,484.56,50.7
10,31,13,422.35,56.93
10,31,14,283.64,65.7
10,31,15,139.47,76.12
10,31,16,23.2,87.04
10,31,17,0,-999
10,31,18,0,-999
10,31,19,0,-999
10,31,20,0,-999
10,31,21,0,-999
10,31,22,0,-999
10,31,23,0,-999
11,1,0,0,-999
11,1,1,0,-999
11,1,2,0,-999
11,1,3,0,-999
11,1,4,0,-999
11,1,5,0,-999
11,1,6,40.14,84.38
11,1,7,175.05,73.21
11,1,8,318.26,63.23
11,1,9,456.84,55.11
11,1,10,544.62,49.84
11,1,11,588.77,48.35
11,1,12,517.48,51
11,1,13,406.84,57.2
11,1,14,286.43,65.95
11,1,15,134.84,76.33
11,1,16,21.69,87.18
11,1,17,0,-999
11,1,18,0,-999
11,1,19,0,-999
11,1,20,0,-999
11,1,21,0,-999
11,1,22,0,-999
11,1,23,0,-999
11,2,0,0,-999
11,2,1,0,-999
11,2,2,0,-999
11,2,3,0,-999
11,2,4,0,-999
11,2,5,0,-999
11,2,6,38.48,84.55
11,2,7,156.78,73.42
11,2,8,286.3,63.47
11,2,9,406.23,55.39
11,2,10,497.98,50.14
11,2,11,584.89,48.66
11,2,12,540.77,51.3
11,2,13,380.56,57.47
11,2,14,238.52,66.18
11,2,15,111.2,76.54
11,2,16,19.73,87.3
11,2,17,0,-999
11,2,18,0,-999
11,2,19,0,-999
11,2,20,0,-999
11,2,21,0,-999
11,2,22,0,-999
11,2,23,0,-999
11,3,0,0,-999
11,3,1,0,-999
11,3,2,0,-999
11,3,3,0,-999
11,3,4,0,-999
11,3,5,0,-999
11,3,6,41.98,84.73
11,3,7,177.22,73.63
11,3,8,322.97,63.7
11,3,9,461.55,55.66
11,3,10,447.98,50.44
11,3,11,513.76,48.98
11,3,12,471.22,51.59
11,3,13,375.84,57.73
11,3,14,249.16,66.41
11,3,15,112.32,76.74
11,3,16,18.31,87.43
11,3,17,0,-999
11,3,18,0,-999
11,3,19,0,-999
11,3,20,0,-999
11,3,21,0,-999
11,3,22,0,-999
11,3,23,0,-999
11,4,0,0,-999
11,4,1,0,-999
11,4,2,0,-999
11,4,3,0,-999
11,4,4,0,-999
11,4,5,0,-999
11,4,6,27.23,84.91
11,4,7,116.83,73.84
11,4,8,208.97,63.95
11,4,9,299.84,55.93
11,4,10,300.43,50.74
11,4,11,356.5,49.28
11,4,12,310.7,51.88
11,4,13,94.85,57.99
11,4,14,84.78,66.63
11,4,15,48.29,76.94
11,4,16,11.95,87.55
11,4,17,0,-999
11,4,18,0,-999
11,4,19,0,-999
11,4,20,0,-999
11,4,21,0,-999
11,4,22,0,-999
11,4,23,0,-999
11,5,0,0,-999
11,5,1,0,-999
11,5,2,0,-999
11,5,3,0,-999
11,5,4,0,-999
11,5,5,0,-999
11,5,6,36.2,85.09
11,5,7,147.32,74.05
11,5,8,294.02,64.19
11,5,9,404.16,56.2
11,5,10,428.2,51.03
11,5,11,423.38,49.59
11,5,12,404.85,52.17
11,5,13,319.95,58.24
11,5,14,228.26,66.85
11,5,15,96.61,77.13
11,5,16,16.68,87.66
11,5,17,0,-999
11,5,18,0,-999
11,5,19,0,-999
11,5,20,0,-999
11,5,21,0,-999
11,5,22,0,-999
11,5,23,0,-999
11,6,0,0,-999
11,6,1,0,-999
11,6,2,0,-999
11,6,3,0,-999
11,6,4,0,-999
11,6,5,0,-999
11,6,6,35.2,85.26
11,6,7,166.89,74.27
11,6,8,329.63,64.42
11,6,9,461.11,56.47
11,6,10,516.17,51.33
11,6,11,459.51,49.88
11,6,12,403.03,52.45
11,6,13,291.9,58.49
11,6,14,163.38,67.07
11,6,15,70.75,77.31
11,6,16,16.14,87.77
11,6,17,0,-999
11,6,18,0,-999
11,6,19,0,-999
11,6,20,0,-999
11,6,21,0,-999
11,6,22,0,-999
11,6,23,0,-999
11,7,0,0,-999
11,7,1,0,-999
11,7,2,0,-999
11,7,3,0,-999
11,7,4,0,-999
11,7,5,0,-999
11,7,6,39.53,85.43
11,7,7,184.11,74.48
11,7,8,356.3,64.66
11,7,9,493.16,56.73
11,7,10,507.05,51.62
11,7,11,574.91,50.17
11,7,12,471.79,52.73
11,7,13,407.91,58.74
11,7,14,269.38,67.28
11,7,15,114.59,77.5
11,7,16,14.7,87.86
11,7,17,0,-999
11,7,18,0,-999
11,7,19,0,-999
11,7,20,0,-999
11,7,21,0,-999
11,7,22,0,-999
11,7,23,0,-999
11,8,0,0,-999
11,8,1,0,-999
11,8,2,0,-999
11,8,3,0,-999
11,8,4,0,-999
11,8,5,0,-999
11,8,6,29.76,85.59
11,8,7,133.77,74.69
11,8,8,284.99,64.9
11,8,9,422.56,57
11,8,10,504.47,51.9
11,8,11,536.06,50.46
11,8,12,524.81,52.99
11,8,13,441.02,58.98
11,8,14,291.88,67.48
11,8,15,118.54,77.67
11,8,16,14.7,87.96
11,8,17,0,-999
11,8,18,0,-999
11,8,19,0,-999
11,8,20,0,-999
11,8,21,0,-999
11,8,22,0,-999
11,8,23,0,-999
11,9,0,0,-999
11,9,1,0,-999
11,9,2,0,-999
11,9,3,0,-999
11,9,4,0,-999
11,9,5,0,-999
11,9,6,30.64,85.76
11,9,7,155.41,74.89
11,9,8,298.17,65.13
11,9,9,436.04,57.26
11,9,10,541.91,52.18
11,9,11,582.23,50.74
11,9,12,539.32,53.26
11,9,13,426.94,59.21
11,9,14,290.06,67.69
11,9,15,124.4,77.84
11,9,16,14.98,88.05
11,9,17,0,-999
11,9,18,0,-999
11,9,19,0,-999
11,9,20,0,-999
11,9,21,0,-999
11,9,22,0,-999
11,9,23,0,-999
11,10,0,0,-999
11,10,1,0,-999
11,10,2,0,-999
11,10,3,0,-999
11,10,4,0,-999
11,10,5,0,-999
11,10,6,33.27,85.92
11,10,7,171.05,75.1
11,10,8,343.73,65.37
11,10,9,488.7,57.52
11,10,10,548.31,52.45
11,10,11,582.66,51.02
11,10,12,535.27,53.52
11,10,13,419.27,59.44
11,10,14,256.09,67.88
11,10,15,106.97,78.01
11,10,16,13.92,88.13
11,10,17,0,-999
11,10,18,0,-999
11,10,19,0,-999
11,10,20,0,-999
11,10,21,0,-999
11,10,22,0,-999
11,10,23,0,-999
11,11,0,0,-999
11,11,1,0,-999
11,11,2,0,-999
11,11,3,0,-999
11,11,4,0,-999
11,11,5,0,-999
11,11,6,25.61,86.08
11,11,7,110.98,75.3
11,11,8,215.46,65.59
11,11,9,308.51,57.77
11,11,10,386.95,52.73
11,11,11,383.51,51.3
11,11,12,431.23,53.77
11,11,13,376.42,59.66
11,11,14,246.57,68.07
11,11,15,102.96,78.17
11,11,16,13.49,88.21
11,11,17,0,-999
11,11,18,0,-999
11,11,19,0,-999
11,11,20,0,-999
11,11,21,0,-999
11,11,22,0,-999
11,11,23,0,-999
11,12,0,0,-999
11,12,1,0,-999
11,12,2,0,-999
11,12,3,0,-999
11,12,4,0,-999
11,12,5,0,-999
11,12,6,30.34,86.23
11,12,7,158.25,75.52
11,12,8,329.58,65.83
11,12,9,509.13,58.03
11,12,10,570.44,53
11,12,11,592.06,51.56
11,12,12,501.34,54.02
11,12,13,430.29,59.88
11,12,14,298.62,68.25
11,12,15,131.9,78.33
11,12,16,14.16,88.29
11,12,17,0,-999
11,12,18,0,-999
11,12,19,0,-999
11,12,20,0,-999
11,12,21,0,-999
11,12,22,0,-999
11,12,23,0,-999
11,13,0,0,-999
11,13,1,0,-999
11,13,2,0,-999
11,13,3,0,-999
11,13,4,0,-999
11,13,5,0,-999
11,13,6,32.83,86.38
11,13,7,187.02,75.72
11,13,8,361.3,66.05
11,13,9,508.47,58.28
11,13,10,597.82,53.27
11,13,11,650.72,51.83
11,13,12,582.46,54.26
11,13,13,484.3,60.09
11,13,14,319.44,68.43
11,13,15,145.97,78.48
11,13,16,13.24,88.36
11,13,17,0,-999
11,13,18,0,-999
11,13,19,0,-999
11,13,20,0,-999
11,13,21,0,-999
11,13,22,0,-999
11,13,23,0,-999
11,14,0,0,-999
11,14,1,0,-999
11,14,2,0,-999
11,14,3,0,-999
11,14,4,0,-999
11,14,5,0,-999
11,14,6,25.62,86.53
11,14,7,137.3,75.92
11,14,8,278.62,66.28
11,14,9,414.76,58.52
11,14,10,503.48,53.52
11,14,11,503.19,52.09
11,14,12,422.62,54.49
11,14,13,348.79,60.29
11,14,14,238.16,68.6
11,14,15,98.59,78.62
11,14,16,11.93,88.42
11,14,17,0,-999
11,14,18,0,-999
11,14,19,0,-999
11,14,20,0,-999
11,14,21,0,-999
11,14,22,0,-999
11,14,23,0,-999
11,15,0,0,-999
11,15,1,0,-999
11,15,2,0,-999
11,15,3,0,-999
11,15,4,0,-999
11,15,5,0,-999
11,15,6,17.62,86.67
11,15,7,96.55,76.12
11,15,8,174.09,66.5
11,15,9,259.24,58.77
11,15,10,337.38,53.78
11,15,11,481.55,52.34
11,15,12,377.23,54.73
11,15,13,281.54,60.48
11,15,14,165.91,68.77
11,15,15,69.91,78.76
11,15,16,10.3,88.48
11,15,17,0,-999
11,15,18,0,-999
11,15,19,0,-999
11,15,20,0,-999
11,15,21,0,-999
11,15,22,0,-999
11,15,23,0,-999
11,16,0,0,-999
11,16,1,0,-999
11,16,2,0,-999
11,16,3,0,-999
11,16,4,0,-999
11,16,5,0,-999
11,16,6,27.52,86.81
11,16,7,156.22,76.33
11,16,8,318.3,66.73
11,16,9,466.18,59.01
11,16,10,520.58,54.03
11,16,11,559.09,52.59
11,16,12,493.95,54.95
11,16,13,393.48,60.68
11,16,14,249.81,68.92
11,16,15,99.29,78.88
11,16,16,10.17,88.55
11,16,17,0,-999
11,16,18,0,-999
11,16,19,0,-999
11,16,20,0,-999
11,16,21,0,-999
11,16,22,0,-999
11,16,23,0,-999
11,17,0,0,-999
11,17,1,0,-999
11,17,2,0,-999
11,17,3,0,-999
11,17,4,0,-999
11,17,5,0,-999
11,17,6,28.99,86.95
11,17,7,167.46,76.53
11,17,8,338.93,66.95
11,17,9,475.52,59.25
11,17,10,545.6,54.28
11,17,11,564.59,52.82
11,17,12,515.37,55.16
11,17,13,414.78,60.87
11,17,14,276.92,69.08
11,17,15,119.44,79.01
11,17,16,11.37,88.59
11,17,17,0,-999
11,17,18,0,-999
11,17,19,0,-999
11,17,20,0,-999
11,17,21,0,-999
11,17,22,0,-999
11,17,23,0,-999
11,18,0,0,-999
11,18,1,0,-999
11,18,2,0,-999
11,18,3,0,-999
11,18,4,0,-999
11,18,5,0,-999
11,18,6,26.94,87.09
11,18,7,177.13,76.73
11,18,8,357.39,67.16
11,18,9,497.07,59.48
11,18,10,585.3,54.52
11,18,11,614.49,53.05
11,18,12,576.27,55.38
11,18,13,476.48,61.05
11,18,14,323.98,69.23
11,18,15,143.07,79.13
11,18,16,11.87,88.65
11,18,17,0,-999
11,18,18,0,-999
11,18,19,0,-999
11,18,20,0,-999
11,18,21,0,-999
11,18,22,0,-999
11,18,23,0,-999
11,19,0,0,-999
11,19,1,0,-999
11,19,2,0,-999
11,19,3,0,-999
11,19,4,0,-999
11,19,5,0,-999
11,19,6,23.98,87.22
11,19,7,157.98,76.92
11,19,8,324.33,67.38
11,19,9,475.98,59.71
11,19,10,555.86,54.76
